index,message,label,restored_link
3177,[3177] [Web발신]▶라 운 지◀이전 기념[이사 쿱폰]무한 입플 + 40펴↓안내https://lrl.kr/Ux0,1,https://lrl.kr/Ux0
3178,[3178] [국제발신]대빵식스→대빵리뉴얼 완료!국★일★국★중★국야★야★농★농★배룔 ASCI 볜픽후닫DPP-8816,0,
3179,[3179] 주말만 가능!!선착순 선물??3+51O+9햄버거&치킨+추가쿱?RACASlNObuly.kr/BeJr6Pi,1,buly.kr/BeJr6Pi
3180,[3180] T?el?e?gram정???을 ??반하여 계???삭?? ??정이니 6??간?? ???증??랍??다q6c.us/Telegram,1,q6c.us/Telegram
3181,[3181] [Web발신]▶레 드 와 인◀이전 기념[이사 쿱폰]무한 입플 + 40펴↓안내https://lrl.kr/Ux0,1,https://lrl.kr/Ux0
3182,[3182] [국외발신]T？el？e？gram정？？？을 ？？반하여 계？？？삭？？ ？？정이니 6？？간？？ ？？？증？？랍？？다q6c.us/Telegram,1,q6c.us/Telegram
3183,[3183] [국제발신]                        5       10                         :PQ  5,0,
3184,"[3184] MMS 스팸신고안녕하세요 (골,든,벨) 입니다.따스한 3월 봄 날 저희가 든든한 힘이 되어드리겠습니다.저희는 제일 먼저 손님 분들 이 편히 사용하실 수 있게 최선을 다하고 있습니다.다른 곳 처럼 (발송)을 1 ~ 2번 드리면서 들어오시라는 뻔. 뻔. 한. 이야기는 절대 안합니다.그렇지만 저희는 (발송)을 1건부터 100건까지 [우].[편]함에 제가 매,일 넣어드리는 꾸준함으로 보여드리고그 노력에 한.번이고 두.번이고 필.요할때 한.번씩 들어오시더라도 최선을 다해 서.포트 해드리겠습니다.이런 저만의 지식과 운영력의 힘으로 현재 9년간 일을 할 수 있었던 비결이 아닐까 싶습니다.따라서 제가 준비한 내용들 아래 적어두었으니 한번 읽어보시고 판단 해주시면 감사하겠습니다.지 도 : ool88.qaa.kr보 물 : 9 0 9● [매일] 한,도,없는 [입,출금]● [M니] G A M E 1O%로 고,정● [s뽀츠]  4ㅇ% [업]계 TOP● [입] [쁠] [5]+3 = [lO]+5 = [2O]+8 = [3O]+12 = 5O+2O● [쓸 l o o t] [첫] 3O% , 이후 매 첫 2O%  lO% 고정● [콤]p , [루][찡] 업계 NO.1● 매주 [월][요][일] 페[2]백지 도 : ool88.qaa.kr보 물 : 9 0 9항상 겸손하며 [제자리]에서 [신뢰]로 [최선]을 다하는 모습 보여드리겠습니다.
MMS/안녕하세요 골든벨 입니다.""",1,ool88.qaa.kr
3185,[3185] [국제발신]                        5      10                        :  ８８０３,0,
3186,[3186] [국제발신]대전 고래 주말 잘보내세요전화주세요 5944 0882,0,
3187,[3187] [국외발신]T？el？e？gram정？？？을？？반하여 계？？？삭제？？정이니 6？？간？？ ？？？증？？랍니다http://telesv.na.to,1,http://telesv.na.to
3188,[3188] [국외발신]대전 고래 주말 잘보내세요전화주세요 5944 0882,0,
3189,[3189] [Web발신]▶릴◀이전 기념[이사 쿱폰]무한 입플 + 40펴↓안내https://lrl.kr/Ux0,1,https://lrl.kr/Ux0
3190,[3190] 오!빠! 맘대로 해주라??후.방.주.의???불.끈.영.통???다.보.여??갠텔:@KUG69?2Oㅋ+찌킨+,0,
3191,[3191] [국제발신]        금        →      심  →            →   인100%    uwuw,0,
3192,"[3192] [국외발신][듀]오!빠! 맘대로 해주라？？후.방.주.의？？？？불.끈.영.통？？？？다.보.여？？갠텔:@KUG69？2Oㅋ+찌킨+

MMS/[듀]...""",0,
3193,[3193] 0000[국제발신]2??ㅅ?? ??????????????????????  ?????????????? ??????????   s u 1 6 4 6,0,
3194,[3194] [국제발신]KTOP25                               20%   100%      QK283,0,
3195,[3195] [국외발신]오!빠! 맘대로 해주라？？후.방.주.의？？？？불.끈.영.통？？？？다.보.여？？갠텔:@KUG69？2Oㅋ+찌킨+,0,
3196,"[3196] 새로운 회원님께 드리는 출금 가능한 [3만쿠폰을 지급] 합니다승인연락 꼭 받으세요. ?츙,손실,활동ninn⑨⑨.com",1,ninn99.com
3197,"[3197] [Web발신](광고)항상 회원님을 우선으로 최선을 다하겠습니다.지금 보내는 문자메세지로 신뢰를 받기란 어려운 점 잘 알고 있습니다. 하지만 저희 문자메세지를 받으시고 오신다면 최선을 다해 모시겠다고 약속 드립니다.수많은 커뮤 50곳 이상에 배너를 올렸던 곳으로 안전성을 보장합니다.이번에 새단장 하게 되면서 새로운 형들 만나뵙고 도움을 드리고자 이렇게 인사드리고 있습니다^^♥주소::bⓔt-8282.com♥C◑Dⓔ:qq02♥땔:betqq02저희 회사는 8년째 사건사고 하나없이 믿음과 신뢰를 우선순위로 운영하고 있습니다.저희가 리:뉴:얼하게 되어 준:비해놓은것들을 안:내해드리겠습니다!★가장 중요한 일일 출 한도x★오시고 처음츙전 20퍼+3만★까:지:너 1.2퍼/ 쑬롯4.0무료수신거부 0808706750

MMS/null""",1,bet-8282.com
3198,[3198] [국제발신]?보증 60억지금 바로 연락2~10 만 바로 줌X 조건 X텔) PG4547,0,
3199,[3199] [국외발신]T？el？e？gram정？？？을 ？？반하여 계？？？삭제 ？？정이니 6？？간？？ ？？？증？？랍니다http://T.a-es.org,1,http://T.a-es.org
3200,"[3200] [국외발신]새로운 회원님께 드리는 출금 가능한 [3만쿠폰을 지급] 합니다승인연락 꼭 받으세요. ？츙,손실,활동ninn⑨⑨.com",1,ninn99.com
3201,[3201] [국외발신]새로운 회원님께 드리는 출금 가능한 [3만쿠폰을 지급] 합니다승인연락 꼭 받으세요~~~nane？⑨.com,1,nane9.com
3202,[3202] [국제발신]새로운 회원님께 드리는 출금 가능한 [3만쿠폰을 지급] 합니다승인연락 꼭 받으세요~~~nane?⑨.com,1,nane9.com
3203,"[3203] [Web발신]대금 확인 한번 부탁드려요^^대.금.은 큰,손 형들이 방문하시는 곳으로 4개의 특장점 어필 하겠습니다!1 . 저희 대 금 은 긴 시간동안 단 한번의 문제없이 운영중인 1세대 놀E터 입니다저희는 마인드자체가 다릅니다, 억단위 출.금은 물론이며쓸모없이 제재만 하는 일반 구멍가게나 슈퍼마켓 들과는 근본적인 마인드가 다릅니다◆방문: https://zxcv.be/312wo2m◆티켓: 0337◆대금 : dkk-78783.com2 . 대 금 은 기본적으로 혜택 부터가 차별화 되있습니다형들에게 카ㅈ노 첫 30 ,콤 ㅍ 최대1.8까지 G급을 해드리고S룟과 ,다른G임도 마찬가지로 첫30 별개로 콤ㅍ 또한 지급해드리고 있습니다또한 다른곳과 다르게 모든G임 관계없이이용에 실질적인 혜택으로 돌아가는페이back이 최대10퍼 있으니 확인해주시면 감사하겠습니다!3 . 신속한 출.금 속도 입니다저희쪽 이용해보신 분들은 매번 감탄합니다아니 이렇게 빠를수가 있나 싶을 정도로대 금 은 본사 직원을 기존 필요인원 보다 더욱 배치하여 출,금 속도에 미친듯이 집착하고 교육하는 곳입니다적은 금액이라도 한번 이용 후 받아보심 이해가실겁니다4 . 인간적인 곳이라고 생각합니다고객들과 만나서 소주 한 잔 기울일 순 없더라도 이용하시면서 안풀리시리시고 하실적에푸념 또는 욕설 까지 들어야 하는것 또한 저희 업무의 한가지라는 생각을 가지고 있습니다그말은즉슨 브라더들의 소리에 더욱 신경을 쓰고 사람대사람으로 안풀리시면 더 챙겨드리기도 하거니와규정 및 특별한 제재 따위 없이 이왕 노시는거 마음 편하게 노실 수 있도록 준비했습니다◆방문: https://zxcv.be/312wo2m◆티켓: 0337◆대금 : dkk-78783.com저희의 외침보단 브라더들의 말씀 하나하나 귀담아듣고 경청하여 더 좋은 환경을 만들기 위해 십시일반 노력할 것임을 약속드립니다.저희를 믿고 찾아와주신다면 오신 걸음 헛되지 않도록 무거운 마음으로 주신 기회 소중히 받들겠습니다.

MMS/null""",1,"https://zxcv.be/312wo2m, dkk-78783.com"
3204,"[3204] MMS 스팸신고[Web발신]대금 확인 한번 부탁드려요^^대.금.은 큰,손 형들이 방문하시는 곳으로 4개의 특장점 어필 하겠습니다!1 . 저희 대 금 은 긴 시간동안 단 한번의 문제없이 운영중인 1세대 놀E터 입니다저희는 마인드자체가 다릅니다, 억단위 출.금은 물론이며쓸모없이 제재만 하는 일반 구멍가게나 슈퍼마켓 들과는 근본적인 마인드가 다릅니다◆방문: https://zxcv.be/312wo2m◆티켓: 0337◆대금 : dkk-78783.com2 . 대 금 은 기본적으로 혜택 부터가 차별화 되있습니다형들에게 카ㅈ노 첫 30 ,콤 ㅍ 최대1.8까지 G급을 해드리고S룟과 ,다른G임도 마찬가지로 첫30 별개로 콤ㅍ 또한 지급해드리고 있습니다또한 다른곳과 다르게 모든G임 관계없이이용에 실질적인 혜택으로 돌아가는페이back이 최대10퍼 있으니 확인해주시면 감사하겠습니다!3 . 신속한 출.금 속도 입니다저희쪽 이용해보신 분들은 매번 감탄합니다아니 이렇게 빠를수가 있나 싶을 정도로대 금 은 본사 직원을 기존 필요인원 보다 더욱 배치하여 출,금 속도에 미친듯이 집착하고 교육하는 곳입니다적은 금액이라도 한번 이용 후 받아보심 이해가실겁니다4 . 인간적인 곳이라고 생각합니다고객들과 만나서 소주 한 잔 기울일 순 없더라도 이용하시면서 안풀리시리시고 하실적에푸념 또는 욕설 까지 들어야 하는것 또한 저희 업무의 한가지라는 생각을 가지고 있습니다그말은즉슨 브라더들의 소리에 더욱 신경을 쓰고 사람대사람으로 안풀리시면 더 챙겨드리기도 하거니와규정 및 특별한 제재 따위 없이 이왕 노시는거 마음 편하게 노실 수 있도록 준비했습니다◆방문: https://zxcv.be/312wo2m◆티켓: 0337◆대금 : dkk-78783.com저희의 외침보단 브라더들의 말씀 하나하나 귀담아듣고 경청하여 더 좋은 환경을 만들기 위해 십시일반 노력할 것임을 약속드립니다.저희를 믿고 찾아와주신다면 오신 걸음 헛되지 않도록 무거운 마음으로 주신 기회 소중히 받들겠습니다.
MMS/[제목없음]""",1,"https://zxcv.be/312wo2m, dkk-78783.com"
3205,"[3205] [Web발신][듀]대금 확인 한번 부탁드려요^^

대.금.은 큰,손 형들이 방문하시는 곳으로 4개의 특장점 어필 하겠습니다!


1 . 저희 대 금 은 긴 시간동안 단 한번의 문제없이 운영중인 1세대 놀E터 입니다
저희는 마인드자체가 다릅니다, 억단위 출.금은 물론이며

쓸모없이 제재만 하는 일반 구멍가게나 슈퍼마켓 들과는 근본적인 마인드가 다릅니다


◆방문: https://zxcv.be/312wo2m

◆티켓: 0337

◆대금 : dkk-78783.com


2 . 대 금 은 기본적으로 혜택 부터가 차별화 되있습니다
형들에게 카ㅈ노 첫 30 ,콤 ㅍ 최대1.8까지 G급을 해드리고

S룟과 ,다른G임도 마찬가지로 첫30 별개로 콤ㅍ 또한 지급해드리고 있습니다

또한 다른곳과 다르게 모든G임 관계없이
이용에 실질적인 혜택으로 돌아가는
페이back이 최대10퍼 있으니 확인해주시면 감사하겠습니다!


3 . 신속한 출.금 속도 입니다
저희쪽 이용해보신 분들은 매번 감탄합니다
아니 이렇게 빠를수가 있나 싶을 정도로

대 금 은 본사 직원을 기존 필요인원 보다 더욱 배치하여 출,금 속도에 미친듯이 집착하고 교육하는 곳입니다

적은 금액이라도 한번 이용 후 받아보심 이해가실겁니다


4 . 인간적인 곳이라고 생각합니다
고객들과 만나서 소주 한 잔 기울일 순 없더라도 이용하시면서 안풀리시리시고 하실적에

푸념 또는 욕설 까지 들어야 하는것 또한 저희 업무의 한가지라는 생각을 가지고 있습니다

그말은즉슨 브라더들의 소리에 더욱 신경을 쓰고 사람대사람으로 안풀리시면 더 챙겨드리기도 하거니와

규정 및 특별한 제재 따위 없이 이왕 노시는거 마음 편하게 노실 수 있도록 준비했습니다


◆방문: https://zxcv.be/312wo2m

◆티켓: 0337

◆대금 : dkk-78783.com

저희의 외침보단 브라더들의 말씀 하나하나 귀담아듣고 경청하여 더 좋은 환경을 만들기 위해 십시일반 노력할 것임을 약속드립니다.
저희를 믿고 찾아와주신다면 오신 걸음 헛되지 않도록 무거운 마음으로 주신 기회 소중히 받들겠습니다.

MMS/[듀]제목없음""",1,"https://zxcv.be/312wo2m, dkk-78783.com"
3206,"[3206] [Web발신]대금 확인 한번 부탁드려요^^

대.금.은 큰,손 형들이 방문하시는 곳으로 4개의 특장점 어필 하겠습니다!


1 . 저희 대 금 은 긴 시간동안 단 한번의 문제없이 운영중인 1세대 놀E터 입니다
저희는 마인드자체가 다릅니다, 억단위 출.금은 물론이며

쓸모없이 제재만 하는 일반 구멍가게나 슈퍼마켓 들과는 근본적인 마인드가 다릅니다


◆방문: https://zxcv.be/312wo2m

◆티켓: 0337

◆대금 : dkk-78783.com


2 . 대 금 은 기본적으로 혜택 부터가 차별화 되있습니다
형들에게 카ㅈ노 첫 30 ,콤 ㅍ 최대1.8까지 G급을 해드리고

S룟과 ,다른G임도 마찬가지로 첫30 별개로 콤ㅍ 또한 지급해드리고 있습니다

또한 다른곳과 다르게 모든G임 관계없이
이용에 실질적인 혜택으로 돌아가는
페이back이 최대10퍼 있으니 확인해주시면 감사하겠습니다!


3 . 신속한 출.금 속도 입니다
저희쪽 이용해보신 분들은 매번 감탄합니다
아니 이렇게 빠를수가 있나 싶을 정도로

대 금 은 본사 직원을 기존 필요인원 보다 더욱 배치하여 출,금 속도에 미친듯이 집착하고 교육하는 곳입니다

적은 금액이라도 한번 이용 후 받아보심 이해가실겁니다


4 . 인간적인 곳이라고 생각합니다
고객들과 만나서 소주 한 잔 기울일 순 없더라도 이용하시면서 안풀리시리시고 하실적에

푸념 또는 욕설 까지 들어야 하는것 또한 저희 업무의 한가지라는 생각을 가지고 있습니다

그말은즉슨 브라더들의 소리에 더욱 신경을 쓰고 사람대사람으로 안풀리시면 더 챙겨드리기도 하거니와

규정 및 특별한 제재 따위 없이 이왕 노시는거 마음 편하게 노실 수 있도록 준비했습니다


◆방문: https://zxcv.be/312wo2m

◆티켓: 0337

◆대금 : dkk-78783.com

저희의 외침보단 브라더들의 말씀 하나하나 귀담아듣고 경청하여 더 좋은 환경을 만들기 위해 십시일반 노력할 것임을 약속드립니다.
저희를 믿고 찾아와주신다면 오신 걸음 헛되지 않도록 무거운 마음으로 주신 기회 소중히 받들겠습니다.

MMS/제목없음""",1,"https://zxcv.be/312wo2m, dkk-78783.com"
3207,"[3207] MMS 스팸신고대금 확인 한번 부탁드려요^^대.금.은 큰,손 형들이 방문하시는 곳으로 4개의 특장점 어필 하겠습니다!1 . 저희 대 금 은 긴 시간동안 단 한번의 문제없이 운영중인 1세대 놀E터 입니다저희는 마인드자체가 다릅니다, 억단위 출.금은 물론이며쓸모없이 제재만 하는 일반 구멍가게나 슈퍼마켓 들과는 근본적인 마인드가 다릅니다◆방문: https://zxcv.be/312wo2m◆티켓: 0337◆대금 : dkk-78783.com2 . 대 금 은 기본적으로 혜택 부터가 차별화 되있습니다형들에게 카ㅈ노 첫 30 ,콤 ㅍ 최대1.8까지 G급을 해드리고S룟과 ,다른G임도 마찬가지로 첫30 별개로 콤ㅍ 또한 지급해드리고 있습니다또한 다른곳과 다르게 모든G임 관계없이이용에 실질적인 혜택으로 돌아가는페이back이 최대10퍼 있으니 확인해주시면 감사하겠습니다!3 . 신속한 출.금 속도 입니다저희쪽 이용해보신 분들은 매번 감탄합니다아니 이렇게 빠를수가 있나 싶을 정도로대 금 은 본사 직원을 기존 필요인원 보다 더욱 배치하여 출,금 속도에 미친듯이 집착하고 교육하는 곳입니다적은 금액이라도 한번 이용 후 받아보심 이해가실겁니다4 . 인간적인 곳이라고 생각합니다고객들과 만나서 소주 한 잔 기울일 순 없더라도 이용하시면서 안풀리시리시고 하실적에푸념 또는 욕설 까지 들어야 하는것 또한 저희 업무의 한가지라는 생각을 가지고 있습니다그말은즉슨 브라더들의 소리에 더욱 신경을 쓰고 사람대사람으로 안풀리시면 더 챙겨드리기도 하거니와규정 및 특별한 제재 따위 없이 이왕 노시는거 마음 편하게 노실 수 있도록 준비했습니다◆방문: https://zxcv.be/312wo2m◆티켓: 0337◆대금 : dkk-78783.com저희의 외침보단 브라더들의 말씀 하나하나 귀담아듣고 경청하여 더 좋은 환경을 만들기 위해 십시일반 노력할 것임을 약속드립니다.저희를 믿고 찾아와주신다면 오신 걸음 헛되지 않도록 무거운 마음으로 주신 기회 소중히 받들겠습니다.
MMS/[제목없음]""",1,"https://zxcv.be/312wo2m, dkk-78783.com"
